rows: 229
cols: 6
-0.102107,0.692233,0.000160,0.116000,-0.854000,0.024000
-0.118086,0.740170,0.058748,0.094000,-0.866000,0.006000
-0.128738,0.713538,0.080054,0.048000,-0.892000,-0.014000
-0.107433,0.681580,0.154623,-0.008000,-0.910000,-0.032000
-0.096780,0.676254,0.117339,-0.078000,-0.906000,-0.018000
-0.075475,0.601685,0.149297,-0.134000,-0.898000,-0.020000
-0.027538,0.516464,0.143971,-0.184000,-0.878000,-0.026000
-0.054170,0.388632,0.112013,-0.222000,-0.862000,-0.044000
-0.038191,0.324716,0.149297,-0.244000,-0.838000,-0.044000
-0.048843,0.223516,0.133318,-0.244000,-0.812000,-0.044000
-0.107433,0.154274,0.191907,-0.216000,-0.790000,-0.052000
-0.118086,0.116990,0.197234,-0.186000,-0.758000,-0.076000
-0.144717,0.079706,0.239844,-0.146000,-0.740000,-0.084000
-0.176675,0.090358,0.218539,-0.100000,-0.718000,-0.084000
-0.166022,0.122316,0.223865,-0.048000,-0.716000,-0.074000
-0.203307,0.164927,0.175929,0.004000,-0.742000,-0.066000
-0.166022,0.250148,0.159950,0.046000,-0.804000,-0.046000
-0.155370,0.255474,0.143971,0.044000,-0.898000,-0.010000
-0.155370,0.266127,0.085381,0.010000,-0.962000,0.014000
-0.197980,0.239495,0.026791,-0.042000,-0.932000,0.010000
-0.187328,0.260801,-0.010494,-0.058000,-0.906000,0.012000
-0.187328,0.228843,-0.026472,-0.078000,-0.914000,-0.008000
-0.272549,0.202211,-0.021146,-0.090000,-0.900000,-0.042000
-0.453644,0.271453,-0.042451,-0.052000,-0.880000,-0.058000
-0.597455,0.340695,-0.111693,0.028000,-0.872000,-0.046000
-0.549518,0.511138,-0.191588,0.144000,-0.934000,-0.002000
-0.549518,0.537769,-0.276809,0.270000,-1.030000,0.106000
-0.863773,0.298085,-0.335398,0.288000,-1.046000,0.168000
-1.241940,0.159600,-0.356704,0.164000,-1.012000,0.150000
-1.108780,0.175579,-0.356704,0.176000,-1.126000,0.088000
-0.783873,0.069053,-0.319419,0.158000,-1.424000,0.216000
-0.538865,-0.037473,-0.234198,0.084000,-1.614000,0.368000
-0.336465,-0.165305,-0.106367,0.060000,-1.658000,0.368000
-0.245917,-0.250526,0.032118,0.090000,-1.636000,0.264000
-0.267223,-0.389011,0.223865,0.106000,-1.574000,0.136000
-0.288528,-0.362379,0.303760,0.126000,-1.560000,0.024000
-0.219286,-0.255853,0.223865,0.160000,-1.620000,-0.020000
-0.118086,-0.128021,0.181255,0.146000,-1.626000,-0.004000
-0.070149,-0.080084,0.080054,0.082000,-1.510000,0.030000
-0.022212,-0.048126,0.127992,0.032000,-1.362000,0.040000
0.015073,-0.112042,0.175929,-0.010000,-1.252000,0.030000
0.009746,-0.181284,0.229192,-0.068000,-1.252000,0.008000
0.047030,-0.293137,0.277129,-0.098000,-1.196000,-0.014000
0.100294,-0.383684,0.245171,-0.098000,-1.180000,-0.014000
0.153557,-0.447600,0.229192,-0.122000,-1.166000,-0.020000
0.153557,-0.564776,0.245171,-0.102000,-1.120000,-0.020000
0.228125,-0.745876,0.207886,-0.100000,-1.078000,-0.022000
0.228125,-0.895016,0.282455,-0.108000,-1.044000,0.000000
0.323999,-1.001540,0.250497,-0.088000,-1.002000,-0.012000
0.361283,-0.958926,0.234518,-0.018000,-0.934000,-0.038000
0.318673,-0.895016,0.223865,0.082000,-0.868000,-0.038000
0.260083,-0.761856,0.223865,0.138000,-0.794000,-0.038000
0.169536,-0.655326,0.207886,0.174000,-0.714000,-0.026000
0.084315,-0.591406,0.143971,0.168000,-0.676000,-0.006000
0.116273,-0.468906,0.117339,0.152000,-0.664000,0.024000
0.084315,-0.378358,0.042769,0.136000,-0.648000,0.030000
0.041704,-0.341074,-0.026472,0.106000,-0.610000,0.016000
-0.006233,-0.298463,-0.053103,0.086000,-0.606000,0.026000
-0.043517,-0.266505,-0.090388,0.072000,-0.604000,0.000000
-0.091454,-0.186611,-0.154303,0.072000,-0.588000,-0.034000
-0.182001,-0.112042,-0.180935,0.062000,-0.570000,-0.042000
-0.187328,-0.058779,-0.244851,0.046000,-0.586000,-0.040000
-0.144717,0.042421,-0.255504,0.006000,-0.620000,-0.044000
-0.182001,0.058400,-0.282135,-0.026000,-0.662000,-0.062000
-0.107433,0.106337,-0.292788,-0.050000,-0.720000,-0.062000
-0.059496,0.074379,-0.260830,-0.062000,-0.820000,-0.052000
-0.086128,0.058400,-0.223546,-0.058000,-0.874000,-0.058000
-0.107433,0.095685,-0.143651,-0.056000,-0.872000,-0.066000
-0.112759,0.090358,-0.053103,-0.062000,-0.874000,-0.088000
0.031051,0.101011,0.000160,-0.090000,-0.912000,-0.072000
0.132252,0.085032,-0.010494,-0.108000,-0.992000,-0.014000
0.212146,-0.032147,0.005486,-0.100000,-1.072000,0.036000
0.260083,-0.149326,0.005486,-0.084000,-1.100000,0.018000
0.126925,-0.165305,0.058748,-0.052000,-1.090000,-0.016000
-0.016885,-0.154653,0.181255,-0.022000,-1.008000,-0.116000
-0.139391,-0.080084,0.271802,-0.054000,-0.932000,-0.180000
-0.182001,-0.005516,0.426265,-0.122000,-0.908000,-0.194000
-0.064822,0.005137,0.559424,-0.236000,-0.902000,-0.160000
0.084315,0.047748,0.687255,-0.346000,-0.900000,-0.128000
0.174862,-0.000189,0.772477,-0.430000,-0.868000,-0.118000
0.297368,-0.186611,0.751171,-0.496000,-0.890000,-0.088000
0.766084,-0.522166,0.564750,-0.404000,-1.188000,0.040000
0.830000,-0.900336,0.298434,-0.080000,-1.604000,0.210000
0.579663,-1.017520,0.122665,0.276000,-1.720000,0.106000
0.909895,-0.543476,0.143971,0.642000,-1.596000,-0.104000
1.927230,-0.202590,0.218539,0.916000,-1.596000,0.160000
1.602320,-0.112042,0.202560,1.266000,-1.804000,0.458000
0.323999,0.479180,0.633992,1.266000,-2.102000,0.458000
-0.379075,1.022470,0.942919,1.302000,-0.858000,-0.234000
-0.251244,1.203560,1.108030,0.806000,-0.546000,-0.172000
0.068336,1.091710,1.017490,0.314000,-0.740000,-0.046000
0.047030,0.889307,0.841719,0.056000,-1.026000,0.292000
-0.134065,0.569727,0.655297,-0.122000,-1.224000,0.312000
-0.240591,0.202211,0.404960,-0.266000,-1.346000,0.214000
-0.267223,0.010463,0.207886,-0.410000,-1.512000,0.212000
-0.155370,-0.069431,0.032118,-0.428000,-1.556000,0.192000
0.052357,-0.144000,-0.122346,-0.318000,-1.544000,0.110000
0.196168,-0.149326,-0.196914,-0.148000,-1.510000,0.010000
0.180189,-0.032147,-0.287462,-0.004000,-1.370000,-0.010000
0.084315,0.106337,-0.351377,0.100000,-1.204000,0.024000
-0.096780,0.292758,-0.362030,0.174000,-1.036000,0.040000
-0.160696,0.372653,-0.372683,0.182000,-0.964000,0.074000
-0.192654,0.521790,-0.308767,0.158000,-0.938000,0.068000
-0.229938,0.638969,-0.298114,0.136000,-0.888000,0.048000
-0.251244,0.665601,-0.351377,0.090000,-0.860000,0.036000
-0.219286,0.676254,-0.319419,0.030000,-0.836000,0.046000
-0.134065,0.729517,-0.314093,0.002000,-0.890000,0.006000
-0.064822,0.702885,-0.346051,-0.030000,-0.910000,-0.014000
-0.038191,0.660275,-0.399314,-0.042000,-0.876000,-0.042000
-0.064822,0.564401,-0.409967,-0.034000,-0.846000,-0.040000
-0.027538,0.553748,-0.388662,-0.042000,-0.822000,-0.072000
0.015073,0.559075,-0.463230,-0.006000,-0.826000,-0.062000
