rows: 398
cols: 6
-0.361408,-0.801371,0.034957,0.046000,0.514000,0.190000
-0.302819,-0.641582,-0.018305,0.084000,0.532000,0.218000
-0.244229,-0.508423,-0.034284,0.106000,0.572000,0.258000
-0.196292,-0.380592,-0.028957,0.074000,0.614000,0.298000
-0.116397,-0.332655,-0.034284,-0.002000,0.648000,0.316000
-0.084439,-0.274065,-0.076894,-0.068000,0.708000,0.328000
0.000782,-0.226128,-0.092873,-0.128000,0.752000,0.322000
-0.015197,-0.316676,-0.092873,-0.200000,0.786000,0.286000
-0.020524,-0.465813,-0.108853,-0.244000,0.848000,0.258000
-0.057808,-0.604297,-0.060915,-0.272000,0.936000,0.222000
-0.063134,-0.801371,-0.055590,-0.260000,1.016000,0.230000
-0.111071,-0.934529,-0.114179,-0.242000,1.096000,0.236000
-0.185640,-0.987797,-0.226031,-0.198000,1.220000,0.254000
-0.260208,-0.982467,-0.348538,-0.136000,1.340000,0.276000
-0.270861,-0.923877,-0.449737,-0.096000,1.412000,0.310000
-0.222924,-0.732129,-0.534958,-0.090000,1.410000,0.364000
-0.127050,-0.535055,-0.561590,-0.124000,1.372000,0.440000
-0.095092,-0.353960,-0.476368,-0.194000,1.316000,0.466000
-0.020524,-0.316676,-0.236685,-0.232000,1.304000,0.424000
0.038066,-0.220802,0.120180,-0.124000,1.382000,0.318000
0.117961,0.018883,0.365190,0.126000,1.604000,0.294000
-0.041829,0.402378,0.317253,0.290000,1.802000,0.322000
-0.148355,0.828483,0.173442,0.390000,1.714000,0.308000
-0.206945,1.014910,0.018979,0.522000,1.380000,0.246000
-0.089766,0.871094,-0.103527,0.608000,1.104000,0.198000
-0.105745,0.865768,-0.242011,0.570000,0.986000,0.140000
-0.079113,0.892399,-0.252663,0.476000,0.942000,0.100000
-0.084439,0.881747,-0.114179,0.338000,0.958000,0.116000
-0.132376,0.674020,0.072242,0.188000,1.060000,0.090000
-0.313471,0.322483,0.221379,0.090000,1.182000,0.064000
-0.419998,-0.002423,0.279969,0.028000,1.206000,0.058000
-0.388040,-0.183518,0.423779,0.020000,1.218000,0.120000
-0.281513,-0.343307,0.562263,0.038000,1.204000,0.188000
-0.121724,-0.428529,0.604874,0.056000,1.074000,0.218000
-0.084439,-0.407223,0.620853,0.124000,0.938000,0.210000
-0.015197,-0.274065,0.572916,0.234000,0.856000,0.218000
0.048719,-0.130255,0.519653,0.320000,0.746000,0.224000
0.192529,0.178672,0.535632,0.358000,0.614000,0.230000
0.368298,0.450315,0.578242,0.346000,0.544000,0.222000
0.442866,0.679346,0.546284,0.328000,0.580000,0.204000
0.554719,0.684673,0.546284,0.302000,0.628000,0.144000
0.623961,0.732610,0.429106,0.188000,0.668000,0.118000
0.639940,0.966968,0.423779,0.194000,0.714000,0.086000
0.496129,1.211980,0.391821,0.316000,0.760000,0.158000
0.464172,1.270570,0.370516,0.224000,0.744000,0.132000
0.533414,1.110780,0.375843,0.022000,0.706000,0.040000
0.522761,0.876420,0.285295,-0.100000,0.720000,-0.008000
0.331014,0.679346,0.253338,-0.122000,0.796000,-0.034000
0.117961,0.519557,0.274642,-0.134000,0.868000,-0.054000
0.027413,0.370420,0.253338,-0.124000,0.878000,-0.020000
0.000782,0.253241,0.189421,-0.116000,0.872000,0.036000
0.000782,0.189325,0.162789,-0.114000,0.876000,0.068000
-0.063134,0.226609,0.130832,-0.104000,0.880000,0.064000
-0.084439,0.242588,0.093548,-0.076000,0.896000,0.028000
-0.079113,0.285199,0.034957,-0.060000,0.920000,0.032000
-0.111071,0.215956,-0.060915,-0.026000,0.950000,0.054000
-0.190966,0.306504,-0.130158,-0.030000,1.008000,0.064000
-0.286840,0.413030,-0.124831,0.010000,1.038000,0.100000
-0.302819,0.588799,-0.124831,0.044000,1.036000,0.136000
-0.265534,0.796525,-0.098201,0.042000,1.000000,0.162000
-0.185640,0.935010,-0.066243,0.034000,0.992000,0.204000
-0.132376,1.078820,-0.018305,0.012000,1.022000,0.232000
-0.020524,1.094800,0.034957,-0.062000,1.060000,0.252000
0.144592,1.041540,0.003000,-0.200000,1.078000,0.272000
0.299056,0.769894,-0.018305,-0.384000,1.140000,0.272000
0.400256,0.429009,-0.108853,-0.540000,1.232000,0.274000
0.394929,0.098777,-0.215379,-0.626000,1.296000,0.250000
0.309708,-0.226128,-0.353863,-0.610000,1.322000,0.208000
0.346993,-0.385918,-0.534958,-0.508000,1.282000,0.216000
0.538740,-0.497771,-0.503000,-0.320000,1.220000,0.254000
0.629288,-0.849308,-0.471043,-0.286000,1.238000,0.314000
0.554719,-1.222150,-0.348538,-0.220000,1.264000,0.270000
0.346993,-1.232810,-0.321905,0.096000,1.190000,0.190000
0.315035,-0.945177,-0.327232,0.536000,1.190000,0.090000
0.245792,-0.859961,-0.518979,0.832000,1.056000,-0.030000
0.235140,-0.950507,-0.694750,0.806000,0.956000,0.026000
0.229814,-0.902571,-0.827910,0.736000,1.030000,0.202000
0.229814,-0.897245,-0.929110,0.736000,1.160000,0.224000
0.117961,-0.774740,-0.923780,0.680000,1.292000,0.224000
0.128613,-0.508423,-0.668119,0.588000,1.458000,0.194000
0.261771,-0.199497,-0.332559,0.470000,1.556000,0.200000
0.331014,0.008230,-0.007652,0.376000,1.470000,0.194000
0.208508,0.189325,0.178769,0.298000,1.336000,0.146000
