rows: 266
cols: 6
-0.295814,-0.183008,0.210617,0.056000,-0.722000,0.146000
-0.253203,-0.129745,0.269206,0.060000,-0.726000,0.150000
-0.263856,-0.033871,0.263880,0.058000,-0.748000,0.166000
-0.237224,0.019392,0.295838,0.060000,-0.768000,0.162000
-0.189288,0.120592,0.242575,0.064000,-0.810000,0.172000
-0.167982,0.216466,0.242575,0.084000,-0.854000,0.196000
-0.120045,0.301687,0.189311,0.098000,-0.894000,0.208000
-0.088087,0.365603,0.141374,0.098000,-0.938000,0.218000
-0.072108,0.365603,0.098764,0.102000,-0.952000,0.218000
-0.082761,0.397561,0.034848,0.100000,-0.948000,0.202000
-0.066782,0.456150,0.045501,0.076000,-0.938000,0.192000
-0.013519,0.504087,0.066806,0.058000,-0.952000,0.182000
0.007786,0.552024,0.066806,0.032000,-0.980000,0.192000
0.135618,0.653224,0.050827,0.018000,-1.006000,0.204000
0.199534,0.701161,0.082785,0.014000,-1.052000,0.232000
0.263450,0.706488,0.061480,0.026000,-1.100000,0.264000
0.268776,0.765077,0.029522,0.036000,-1.144000,0.286000
0.183555,0.791709,0.034848,0.054000,-1.188000,0.294000
0.007786,0.717140,0.141374,0.028000,-1.254000,0.282000
-0.082761,0.573329,0.269206,-0.058000,-1.286000,0.200000
-0.093414,0.269729,0.333122,-0.260000,-1.356000,0.110000
0.071702,-0.055177,0.359754,-0.442000,-1.452000,0.088000
0.274103,-0.438672,0.290512,-0.540000,-1.572000,0.100000
0.263450,-0.934015,0.205290,-0.602000,-1.548000,0.088000
0.268776,-1.306860,0.173332,-0.704000,-1.386000,0.040000
0.183555,-1.541220,0.168006,-0.720000,-1.218000,0.068000
0.029092,-1.605130,0.274533,-0.660000,-1.016000,0.048000
0.007786,-1.578500,0.402364,-0.544000,-0.882000,-0.106000
-0.029498,-1.461320,0.503564,-0.370000,-0.906000,-0.208000
0.071702,-1.200330,0.583459,-0.310000,-1.012000,-0.214000
0.188882,-0.854125,0.535522,-0.276000,-1.040000,-0.220000
0.295408,-0.443998,0.466280,-0.256000,-1.036000,-0.192000
0.284755,0.008739,0.311817,-0.266000,-0.972000,-0.160000
0.199534,0.349624,0.237248,-0.272000,-0.954000,-0.140000
0.045071,0.520066,0.168006,-0.306000,-0.928000,-0.142000
-0.088087,0.541372,0.162680,-0.372000,-0.908000,-0.138000
-0.162656,0.354951,0.183985,-0.434000,-0.930000,-0.138000
-0.247877,0.099287,0.199964,-0.494000,-0.978000,-0.114000
-0.258530,-0.188335,0.189311,-0.530000,-1.014000,-0.074000
-0.221245,-0.438672,0.189311,-0.554000,-1.042000,-0.036000
-0.194614,-0.704985,0.183985,-0.566000,-1.036000,-0.022000
-0.183961,-0.939345,0.146701,-0.550000,-1.016000,0.000000
-0.194614,-1.157720,0.125395,-0.496000,-0.972000,-0.008000
-0.237224,-1.232290,0.077459,-0.390000,-0.924000,-0.006000
-0.263856,-1.248270,0.045501,-0.260000,-0.886000,0.002000
-0.253203,-1.221640,0.024195,-0.126000,-0.842000,0.000000
-0.343751,-1.061850,0.018869,-0.010000,-0.800000,0.012000
-0.407667,-0.870105,-0.029068,0.082000,-0.746000,0.028000
-0.466256,-0.641072,-0.071678,0.132000,-0.688000,0.032000
-0.535498,-0.348124,-0.092984,0.158000,-0.640000,0.052000
-0.572783,-0.087134,-0.108963,0.144000,-0.614000,0.066000
-0.626046,0.088634,-0.124942,0.122000,-0.582000,0.058000
-0.642025,0.227119,-0.146247,0.078000,-0.594000,0.042000
-0.658004,0.216466,-0.162226,0.028000,-0.614000,0.016000
-0.663330,0.131245,-0.204836,-0.042000,-0.634000,-0.020000
-0.610067,0.024718,-0.220815,-0.108000,-0.652000,-0.038000
-0.567456,-0.113766,-0.172878,-0.164000,-0.692000,-0.076000
-0.530172,-0.252250,-0.146247,-0.220000,-0.730000,-0.106000
-0.423646,-0.406714,-0.103636,-0.260000,-0.802000,-0.100000
-0.311793,-0.587809,-0.092984,-0.284000,-0.870000,-0.106000
-0.120045,-0.747595,-0.124942,-0.270000,-0.954000,-0.070000
-0.045477,-0.918045,-0.151573,-0.250000,-1.042000,-0.014000
0.039744,-0.960655,-0.194184,-0.188000,-1.062000,0.036000
0.045071,-0.981955,-0.162226,-0.128000,-1.072000,0.074000
0.077029,-1.040540,-0.194184,-0.078000,-1.020000,0.102000
0.130292,-1.035210,-0.194184,-0.010000,-1.004000,0.130000
0.236818,-0.960655,-0.172878,0.078000,-1.046000,0.150000
0.300734,-0.886085,-0.151573,0.160000,-1.080000,0.188000
0.343345,-0.736945,-0.178205,0.238000,-1.108000,0.212000
0.401934,-0.550524,-0.183531,0.318000,-1.116000,0.216000
0.353997,-0.289535,-0.194184,0.362000,-1.124000,0.206000
0.220839,-0.119092,-0.210163,0.228000,-1.104000,0.144000
0.183555,0.093961,-0.183531,0.112000,-1.122000,0.032000
0.034418,0.237771,-0.124942,0.024000,-1.176000,-0.034000
-0.072108,0.440171,-0.007762,-0.116000,-1.162000,-0.046000
-0.066782,0.605287,-0.071678,-0.270000,-1.100000,-0.038000
-0.088087,0.685182,-0.263426,-0.430000,-0.990000,-0.088000
-0.221245,0.701161,-0.412563,-0.570000,-0.874000,-0.122000
-0.199940,0.552024,-0.487131,-0.698000,-0.874000,-0.180000
-0.194614,0.269729,-0.513763,-0.790000,-0.932000,-0.224000
-0.205266,-0.076482,-0.369952,-0.820000,-0.986000,-0.226000
-0.231898,-0.374756,-0.226142,-0.818000,-0.996000,-0.204000
-0.221245,-0.577156,-0.055699,-0.762000,-1.014000,-0.154000
-0.109393,-0.651725,-0.050373,-0.718000,-1.060000,-0.090000
-0.034824,-0.651725,-0.061026,-0.638000,-1.070000,-0.032000
-0.008193,-0.657051,-0.114289,-0.530000,-1.098000,0.014000
0.050397,-0.646398,-0.146247,-0.386000,-1.132000,0.004000
0.029092,-0.614440,-0.167552,-0.276000,-1.190000,0.002000
-0.034824,-0.502588,-0.103636,-0.160000,-1.212000,-0.002000
-0.141351,-0.337472,-0.124942,-0.062000,-1.184000,-0.018000
-0.167982,-0.161703,-0.087657,-0.016000,-1.118000,-0.018000
-0.205266,0.083308,-0.077005,-0.022000,-1.084000,-0.016000
-0.114719,0.237771,-0.082331,-0.054000,-1.056000,0.008000
-0.093414,0.275056,-0.061026,-0.106000,-1.006000,0.010000
-0.040150,0.280382,-0.050373,-0.142000,-0.964000,0.020000
-0.034824,0.232445,-0.034394,-0.150000,-0.924000,0.028000
-0.045477,0.227119,-0.018415,-0.160000,-0.888000,0.044000
-0.098740,0.115266,0.008216,-0.156000,-0.860000,0.050000
-0.077435,0.040697,0.056153,-0.150000,-0.824000,0.058000
-0.050803,-0.017892,0.082785,-0.124000,-0.810000,0.064000
-0.008193,-0.081808,0.173332,-0.124000,-0.774000,0.066000
-0.045477,-0.071155,0.183985,-0.102000,-0.752000,0.058000
0.023765,-0.044524,0.210617,-0.076000,-0.714000,0.072000
0.055723,0.024718,0.199964,-0.044000,-0.678000,0.060000
